Hora;Anemometro;Pluviometro;Veleta;temperatura;Humedad;Particulas;gas;presion;UV;dB
19:20;0.0;0;NO;23.4;54.7;0.5;449.9;1004.1;0;29.1
19:22;0.0;0;NO;23.4;54.7;0.5;446.3;1004.1;0;30.4
19:24;0.0;0;NO;23.4;54.8;0.5;453.6;1004.2;0;28.4
19:26;0.0;0;NO;23.4;54.8;0.5;446.3;1004.2;0;29.3
19:28;0.0;0;NO;23.3;54.7;0.5;444.5;1004.2;0;28.5
19:30;0.0;0;NO;23.3;54.8;0.5;444.5;1004.2;0;28.6
19:32;0.0;0;NO;23.3;54.9;0.5;444.5;1004.2;0;28.8
19:34;0.0;0;NO;23.3;54.8;0.5;446.3;1004.2;0;29.4
19:36;0.0;0;NO;23.3;54.8;0.5;441.0;1004.2;0;29.1
19:38;0.0;0;NO;23.3;54.6;0.5;433.9;1004.3;0;29.1
19:40;0.0;0;NO;23.3;54.4;0.5;444.5;1004.3;0;28.8
19:42;0.0;0;NO;23.3;54.6;0.5;451.7;1004.2;0;28.0
19:44;0.0;0;NO;23.3;54.7;0.5;446.3;1004.2;0;33.4
19:46;0.0;0;NO;23.3;54.7;0.5;442.8;1004.2;0;28.3
19:48;0.0;0;NO;23.3;54.6;0.5;442.8;1004.2;0;29.4
19:50;0.0;0;NO;23.4;54.7;0.5;441.0;1004.2;0;28.3
19:52;0.0;0;NO;23.4;54.6;0.5;446.3;1004.2;0;29.0
19:54;0.0;0;NO;23.4;54.6;0.5;444.5;1004.3;0;29.2
19:56;0.0;0;NO;23.4;54.4;0.5;446.3;1004.3;0;27.8
19:58;0.0;0;NO;23.4;54.5;0.5;448.1;1004.4;0;28.6
20:0;0.0;0;NO;23.4;54.6;0.5;448.1;1004.4;0;30.0
20:2;0.0;0;NO;23.4;54.7;0.5;448.1;1004.5;0;28.3
20:4;0.0;0;NO;23.4;54.5;0.5;446.3;1004.6;0;28.0
20:6;0.0;0;NO;23.4;54.6;0.5;444.5;1004.6;0;28.0
20:8;0.0;0;NO;23.5;54.5;0.5;455.4;1004.6;0;27.9
20:10;0.0;0;NO;23.5;54.4;0.5;453.6;1004.6;0;31.1
20:12;0.0;0;NO;23.5;54.5;0.5;453.6;1004.6;0;27.4
20:14;0.0;0;NO;23.5;54.5;0.5;459.0;1004.6;0;28.1
20:16;0.0;0;NO;23.5;54.5;0.5;470.2;1004.5;0;28.6
20:18;0.0;0;NO;23.5;54.5;0.5;477.7;1004.5;0;28.4
20:20;0.0;0;NO;23.5;54.6;0.5;479.6;1004.4;0;27.7
20:22;0.0;0;NO;23.6;54.6;0.5;498.9;1004.3;0;31.5
20:24;0.0;0;NO;23.6;54.2;0.5;495.0;1004.3;0;28.6
20:26;0.0;0;NO;23.6;54.2;0.5;502.8;1004.3;0;28.3
20:28;0.0;0;NO;23.6;54.7;0.5;502.8;1004.3;0;39.8
20:30;0.0;0;NO;23.7;54.6;0.5;483.4;1004.3;0;27.3
20:32;0.0;0;NO;23.7;54.2;0.5;481.5;1004.3;0;28.9
20:34;0.0;0;NO;23.7;54.1;0.5;473.9;1004.2;0;29.2
20:36;0.0;0;NO;23.7;53.9;0.5;468.3;1004.2;0;29.2
20:38;0.0;0;NO;23.7;54.0;0.5;470.2;1004.2;0;28.9
20:40;0.0;0;NO;23.6;53.9;0.5;464.6;1004.3;0;28.2
20:42;0.0;0;NO;23.6;53.9;0.5;464.6;1004.3;0;28.5
20:44;0.0;0;NO;23.6;53.7;0.5;453.6;1004.3;0;27.1
20:46;0.0;0;NO;23.6;53.6;0.5;453.6;1004.4;0;27.8
20:48;0.0;0;NO;23.5;53.5;0.5;455.4;1004.4;0;28.6
20:50;0.0;0;NO;23.5;53.3;0.5;451.7;1004.4;0;28.4
20:52;0.0;0;NO;23.5;53.2;0.5;442.8;1004.4;0;27.6
20:54;0.0;0;NO;23.4;53.2;0.5;441.0;1004.4;0;28.7
20:56;0.0;0;NO;23.4;53.1;0.5;439.2;1004.4;0;26.9
20:58;0.0;0;NO;23.4;53.1;0.5;444.5;1004.4;0;28.8
21:0;0.0;0;NO;23.3;53.1;0.5;442.8;1004.5;0;29.6
21:2;0.0;0;NO;23.3;53.0;0.5;435.7;1004.5;0;27.4
21:4;0.0;0;NO;23.3;53.0;0.5;435.7;1004.6;0;33.2
21:6;0.0;0;NO;23.3;53.0;0.5;439.2;1004.6;0;29.6
21:8;0.0;0;NO;23.3;53.0;0.5;441.0;1004.5;0;34.7
21:10;0.0;0;NO;23.3;53.0;0.5;441.0;1004.5;0;27.7
21:12;0.0;0;NO;23.3;53.1;0.5;442.8;1004.5;0;46.0
21:14;0.0;0;NO;23.3;53.2;0.5;444.5;1004.6;0;30.1
21:16;0.0;0;NO;23.3;53.3;0.5;448.1;1004.6;0;53.4
21:18;0.0;0;NO;23.3;53.4;0.5;455.4;1004.7;0;50.7
21:20;0.0;0;NO;23.3;53.5;0.5;459.0;1004.7;0;39.6
21:22;0.0;0;NO;23.4;53.6;0.5;459.0;1004.7;0;27.5
21:24;0.0;0;NO;23.4;53.6;0.5;464.6;1004.8;0;28.4
21:26;0.0;0;NO;23.4;53.7;0.5;460.9;1004.9;0;28.4
21:28;0.0;0;NO;23.4;53.8;0.5;460.9;1004.9;0;31.9
21:30;0.0;0;NO;23.4;53.8;0.5;466.4;1004.9;0;28.0
21:32;0.0;0;NO;23.4;53.8;0.5;473.9;1004.9;0;27.0
21:34;0.0;0;NO;23.4;53.9;0.5;468.3;1005.0;0;27.6
21:36;0.0;0;NO;23.5;53.9;0.5;472.0;1005.0;0;27.4
21:38;0.0;0;NO;23.5;54.0;0.5;481.5;1005.0;0;27.2
21:40;0.0;0;NO;23.5;54.0;0.5;470.2;1005.0;0;34.5
21:42;0.0;0;NO;23.5;54.0;0.5;475.8;1005.1;0;31.8
21:44;0.0;0;NO;23.5;54.1;0.5;485.3;1005.1;0;31.4
21:46;0.0;0;NO;23.5;54.1;0.5;495.0;1005.2;0;27.8
21:48;0.0;0;NO;23.5;54.1;0.5;510.7;1005.2;0;35.3
21:50;0.0;0;NO;23.5;54.2;0.5;518.8;1005.3;0;27.7
21:52;0.0;0;NO;23.5;54.2;0.5;514.7;1005.3;0;28.3
21:54;0.0;0;NO;23.6;54.2;0.5;512.7;1005.4;0;29.2
21:56;0.0;0;NO;23.6;54.1;0.5;502.8;1005.3;0;29.8
21:58;0.0;0;NO;23.6;53.7;0.5;495.0;1005.3;0;27.4
22:0;0.0;0;NO;23.6;53.5;0.5;487.2;1005.3;0;29.2
22:2;0.0;0;NO;23.6;53.3;0.5;477.7;1005.3;0;41.3
22:4;0.0;0;NO;23.6;53.1;0.5;470.2;1005.4;0;31.5
22:6;0.0;0;NO;23.6;52.9;0.5;468.3;1005.4;0;32.6
22:8;0.0;0;NO;23.6;52.6;0.5;464.6;1005.5;0;29.8
22:10;0.0;0;NO;23.6;52.6;0.5;464.6;1005.5;0;28.9
22:12;0.0;0;NO;23.6;52.6;0.5;457.2;1005.5;0;27.8
22:14;0.0;0;NO;23.6;52.6;0.5;455.4;1005.5;0;30.5
22:16;0.0;0;NO;23.6;52.5;0.5;457.2;1005.6;0;27.6
22:18;0.0;0;NO;23.6;52.5;0.5;453.6;1005.6;0;34.8
22:20;0.0;0;NO;23.6;52.4;0.5;449.9;1005.6;0;30.0
22:22;0.0;0;NO;23.6;52.4;0.5;449.9;1005.6;0;27.7
22:24;0.0;0;NO;23.6;52.4;0.5;448.1;1005.7;0;27.7
22:26;0.0;0;NO;23.7;52.1;0.5;448.1;1005.7;0;35.1
22:28;0.0;0;NO;23.6;52.2;0.5;448.1;1005.7;0;29.3
22:30;0.0;0;NO;23.7;52.2;0.5;441.0;1005.7;0;36.2
22:32;0.0;0;NO;23.7;52.1;0.5;446.3;1005.8;0;27.2
22:34;0.0;0;NO;23.7;52.1;0.5;453.6;1005.8;0;27.2
22:36;0.0;0;NO;23.7;52.0;0.5;453.6;1005.8;0;27.7
22:38;0.0;0;NO;23.7;52.0;0.5;446.3;1005.8;0;27.2
22:40;0.0;0;NO;23.7;51.7;0.5;453.6;1005.9;0;28.6
22:42;0.0;0;NO;23.7;51.7;0.5;453.6;1005.8;0;27.0
22:44;0.0;0;NO;23.7;51.7;0.5;446.3;1005.9;0;48.1
22:46;0.0;0;NO;23.7;51.6;0.5;455.4;1005.9;0;28.8
22:48;0.0;0;NO;23.7;51.8;0.5;464.6;1005.9;0;27.6
22:50;0.0;0;NO;23.7;51.9;0.5;491.1;1005.9;0;27.5
22:52;0.0;0;NO;23.8;51.8;0.5;489.1;1005.9;0;30.3
22:54;0.0;0;NO;23.8;51.8;0.5;479.6;1005.9;0;28.4
22:56;0.0;0;NO;23.8;51.8;0.5;479.6;1005.9;0;27.6
22:58;0.0;0;NO;23.9;51.8;0.5;485.3;1005.9;0;29.2
23:0;0.0;0;NO;23.9;51.9;0.5;475.8;1005.9;0;44.6
23:2;0.0;0;NO;23.9;51.9;0.5;475.8;1005.9;0;29.9
23:4;0.0;0;NO;23.9;52.0;0.5;473.9;1005.9;0;49.3
23:6;0.0;0;NO;24.0;52.0;0.5;475.8;1005.9;0;31.1
23:8;0.0;0;NO;24.0;52.1;0.5;479.6;1005.9;0;37.8
23:10;0.0;0;NO;24.1;52.0;0.5;468.3;1005.9;0;47.3
23:12;0.0;0;NO;24.1;51.9;0.5;464.6;1005.9;0;38.5
23:14;0.0;0;NO;24.1;51.8;0.5;466.4;1005.9;0;46.7
23:16;0.0;0;NO;24.0;51.8;0.5;470.2;1005.9;0;37.5
23:18;0.0;0;NO;24.1;51.8;0.5;466.4;1005.9;0;45.8
23:20;0.0;0;NO;24.1;51.9;0.5;464.6;1005.9;0;45.6
23:22;0.0;0;NO;24.1;51.9;0.5;464.6;1005.8;0;34.5
23:24;0.0;0;NO;24.0;51.9;0.5;468.3;1005.8;0;42.4
23:26;0.0;0;NO;24.1;51.8;0.5;464.6;1005.8;0;39.1
23:28;0.0;0;NO;24.1;51.8;0.5;468.3;1005.8;0;33.6
23:30;0.0;0;NO;24.1;51.9;0.5;470.2;1005.8;0;30.0
23:32;0.0;0;NO;24.1;51.9;0.5;468.3;1005.9;0;35.6
23:34;0.0;0;NO;24.1;51.9;0.5;470.2;1005.9;0;33.4
23:36;0.0;0;NO;24.0;51.9;0.5;466.4;1005.9;0;40.2
23:38;0.0;0;NO;24.1;52.0;0.5;466.4;1005.8;0;36.8
23:40;0.0;0;NO;24.1;51.8;0.5;470.2;1005.8;0;32.5
23:42;0.0;0;NO;24.1;52.0;0.5;470.2;1005.9;0;28.3
23:44;0.0;0;NO;24.1;51.9;0.5;475.8;1005.9;0;28.9
23:46;0.0;0;NO;24.1;51.9;0.5;487.2;1005.9;0;30.1
23:48;0.0;0;NO;24.1;51.9;0.5;491.1;1005.9;0;31.3
23:50;0.0;0;NO;24.1;51.9;0.5;491.1;1005.9;0;39.1
23:52;0.0;0;NO;24.1;51.9;0.5;489.1;1006.0;0;27.6
23:54;0.0;0;NO;24.1;51.8;0.5;483.4;1005.9;0;27.3
23:56;0.0;0;NO;24.1;51.8;0.5;491.1;1005.9;0;28.9
23:58;0.0;0;NO;24.2;51.9;0.5;489.1;1005.9;0;29.0
0:0;0.0;0;NO;24.2;51.8;0.5;487.2;1005.9;0;27.9
0:2;0.0;0;NO;24.2;51.7;0.5;487.2;1005.9;0;28.0
0:4;0.0;0;NO;24.1;51.8;0.5;489.1;1005.9;0;29.8
0:6;0.0;0;NO;24.2;51.7;0.5;489.1;1005.9;0;51.2
0:8;0.0;0;NO;24.2;51.6;0.5;498.9;1005.9;0;29.5
0:10;0.0;0;NO;24.2;51.7;0.5;495.0;1006.0;0;29.2
0:12;0.0;0;NO;24.2;51.7;0.5;496.9;1005.9;0;28.2
0:14;0.0;0;NO;24.3;51.6;0.5;498.9;1005.9;0;49.1
0:16;0.0;0;NO;24.3;51.4;0.5;504.8;1005.9;0;38.8
0:18;0.0;0;NO;24.3;51.6;0.5;506.8;1005.9;0;53.8
0:20;0.0;0;NO;24.4;51.6;0.5;498.9;1005.8;0;51.1
0:22;0.0;0;NO;24.4;51.4;0.5;498.9;1005.8;0;54.6
0:24;0.0;0;NO;24.4;51.5;0.5;496.9;1005.8;0;27.7
0:26;0.0;0;NO;24.4;51.6;0.5;498.9;1005.8;0;43.7
0:28;0.0;0;NO;24.4;51.7;0.5;498.9;1005.8;0;52.2
0:30;0.0;0;NO;24.5;51.7;0.5;498.9;1005.7;0;49.5
0:32;0.0;0;NO;24.5;51.8;0.5;508.7;1005.7;0;40.5
0:34;0.0;0;NO;24.5;51.9;0.5;506.8;1005.7;0;44.3
0:36;0.0;0;NO;24.5;52.0;0.5;512.7;1005.7;0;49.2
0:38;0.0;0;NO;24.5;52.0;0.5;510.7;1005.7;0;39.7
0:40;0.0;0;NO;24.5;52.1;0.5;508.7;1005.7;0;44.1
0:42;0.0;0;NO;24.5;52.2;0.5;512.7;1005.7;0;28.6
0:44;0.0;0;NO;24.5;52.3;0.5;522.8;1005.7;0;54.0
0:46;0.0;0;NO;24.5;52.4;0.5;518.8;1005.7;0;45.7
0:48;0.0;0;NO;24.5;52.4;0.5;514.7;1005.7;0;54.9
0:50;0.0;0;NO;24.5;52.5;0.5;520.8;1005.7;0;28.0
0:52;0.0;0;NO;24.6;52.6;0.5;520.8;1005.7;0;27.5
0:54;0.0;0;NO;24.6;52.6;0.5;526.9;1005.7;0;34.2
0:56;0.0;0;NO;24.6;52.7;0.5;537.2;1005.6;0;28.9
0:58;0.0;0;NO;24.6;52.8;0.5;529.0;1005.6;0;28.7
1:0;0.0;0;NO;24.6;52.9;0.5;541.4;1005.5;0;32.9
1:2;0.0;0;NO;24.6;52.5;0.5;556.2;1005.5;0;35.4
1:4;0.0;0;NO;24.6;52.2;0.5;569.1;1005.4;0;33.0
1:6;0.0;0;NO;24.5;52.0;0.5;580.1;1005.4;0;29.2
1:8;0.0;0;NO;24.5;51.8;0.5;582.3;1005.3;0;29.1
1:10;0.0;0;NO;24.5;51.7;0.5;595.7;1005.3;0;29.0
1:12;0.0;0;NO;24.5;51.5;0.5;595.7;1005.3;0;35.4
1:14;0.0;0;NO;24.4;51.5;0.5;600.2;1005.3;0;36.2
1:16;0.0;0;NO;24.4;51.5;0.5;616.3;1005.2;0;40.2
1:18;0.0;0;NO;24.4;51.5;0.5;600.2;1005.2;0;34.8
1:20;0.0;0;NO;24.4;51.5;0.5;618.6;1005.2;0;55.9
1:22;0.0;0;NO;24.4;51.5;0.5;659.2;1005.1;0;43.6
1:24;0.0;0;NO;24.4;51.7;0.5;661.7;1005.1;0;48.7
1:26;0.0;0;NO;24.4;52.0;0.5;656.8;1005.1;0;61.3
1:28;0.0;0;NO;24.4;52.1;0.5;664.1;1005.1;0;61.7
1:30;0.0;0;NO;24.4;52.0;0.5;666.6;1005.0;0;28.7
1:32;0.0;0;NO;24.3;51.9;0.5;664.1;1005.0;0;28.7
1:34;0.0;0;NO;24.3;51.9;0.5;666.6;1004.9;0;27.5
1:36;0.0;0;NO;24.3;51.8;0.5;659.2;1004.9;0;32.2
1:38;0.0;0;NO;24.3;51.8;0.5;649.5;1004.8;0;28.5
1:40;0.0;0;NO;24.3;51.7;0.5;642.3;1004.7;0;32.1
1:42;0.0;0;NO;24.3;51.8;0.5;635.1;1004.7;0;28.4
1:44;0.0;0;NO;24.3;51.9;0.5;632.7;1004.7;0;28.1
1:46;0.0;0;NO;24.2;52.3;0.5;635.1;1004.7;0;31.1
1:48;0.0;0;NO;24.2;52.8;0.5;637.5;1004.7;0;30.5
1:50;0.0;0;NO;24.2;53.1;0.5;644.7;1004.7;0;27.4
1:52;0.0;0;NO;24.2;53.5;0.5;642.3;1004.6;0;28.0
1:54;0.0;0;NO;24.2;53.8;0.5;651.9;1004.6;0;27.4
1:56;0.0;0;NO;24.2;54.1;0.5;644.7;1004.6;0;28.7
1:58;0.0;0;NO;24.1;54.5;0.5;654.3;1004.6;0;27.5
2:0;0.0;0;NO;24.1;54.7;0.5;647.1;1004.6;0;28.4
2:2;0.0;0;NO;24.1;55.0;0.5;656.8;1004.5;0;28.3
2:4;0.0;0;NO;24.1;55.2;0.5;659.2;1004.5;0;28.5
2:6;0.0;0;NO;24.1;55.4;0.5;654.3;1004.5;0;29.0
2:8;0.0;0;NO;24.1;55.5;0.5;659.2;1004.5;0;26.9
2:10;0.0;0;NO;24.1;55.6;0.5;656.8;1004.5;0;28.4
2:12;0.0;0;NO;24.1;55.7;0.5;654.3;1004.5;0;27.5
2:14;0.0;0;NO;24.1;55.8;0.5;651.9;1004.5;0;27.6
2:16;0.0;0;NO;24.1;55.9;0.5;649.5;1004.5;0;28.2
2:18;0.0;0;NO;24.1;56.2;0.5;651.9;1004.4;0;28.3
2:20;0.0;0;NO;24.1;56.2;0.5;654.3;1004.4;0;28.0
2:22;0.0;0;NO;24.1;56.4;0.5;654.3;1004.4;0;29.3
2:24;0.0;0;NO;24.0;56.4;0.5;654.3;1004.3;0;28.9
2:26;0.0;0;NO;24.0;56.5;0.5;654.3;1004.3;0;28.4
2:28;0.0;0;NO;24.0;56.7;0.5;654.3;1004.3;0;28.4
2:30;0.0;0;NO;24.0;56.6;0.5;664.1;1004.3;0;28.8
2:32;0.0;0;NO;24.0;56.7;0.5;656.8;1004.3;0;27.6
2:34;0.0;0;NO;24.0;56.8;0.5;656.8;1004.3;0;28.0
2:36;0.0;0;NO;24.0;56.9;0.5;671.6;1004.4;0;31.4
2:38;0.0;0;NO;24.0;57.0;0.5;666.6;1004.4;0;26.9
2:40;0.0;0;NO;24.0;57.0;0.5;656.8;1004.3;0;35.2
2:42;0.0;0;NO;24.0;57.1;0.5;656.8;1004.3;0;28.3
2:44;0.0;0;NO;24.0;57.1;0.5;654.3;1004.3;0;27.0
2:46;0.0;0;NO;24.0;57.2;0.5;656.8;1004.4;0;28.5
2:48;0.0;0;NO;24.0;57.2;0.5;649.5;1004.4;0;27.1
2:50;0.0;0;NO;24.0;57.1;0.5;647.1;1004.4;0;27.1
2:52;0.0;0;NO;24.0;57.2;0.5;649.5;1004.3;0;28.4
2:54;0.0;0;NO;24.0;57.3;0.5;659.2;1004.3;0;26.7
2:56;0.0;0;NO;24.0;57.3;0.5;656.8;1004.3;0;27.0
2:58;0.0;0;NO;24.0;57.3;0.5;654.3;1004.3;0;27.7
3:0;0.0;0;NO;24.0;57.4;0.5;666.6;1004.2;0;28.3
3:2;0.0;0;NO;24.0;57.4;0.5;671.6;1004.3;0;27.3
3:4;0.0;0;NO;24.0;57.3;0.5;676.5;1004.2;0;27.3
3:6;0.0;0;NO;24.0;57.3;0.5;674.0;1004.2;0;26.9
3:8;0.0;0;NO;24.0;57.3;0.5;666.6;1004.2;0;27.9
3:10;0.0;0;NO;24.0;57.4;0.5;674.0;1004.1;0;28.4
3:12;0.0;0;NO;24.0;57.4;0.5;666.6;1004.1;0;30.1
3:14;0.0;0;NO;24.0;57.4;0.5;661.7;1004.0;0;28.6
3:16;0.0;0;NO;24.0;57.4;0.5;664.1;1004.0;0;30.0
3:18;0.0;0;NO;24.0;57.4;0.5;661.7;1004.0;0;28.5
3:20;0.0;0;NO;24.0;57.4;0.5;651.9;1004.0;0;27.0
3:22;0.0;0;NO;24.0;57.4;0.5;651.9;1003.9;0;27.4
3:24;0.0;0;NO;24.0;57.3;0.5;651.9;1003.9;0;28.4
3:26;0.0;0;NO;24.0;57.3;0.5;642.3;1003.9;0;30.0
3:28;0.0;0;NO;24.0;57.1;0.5;635.1;1003.8;0;31.8
3:30;0.0;0;NO;24.0;56.9;0.5;625.6;1003.8;0;27.5
3:32;0.0;0;NO;24.0;56.6;0.5;609.4;1003.8;0;46.7
3:34;0.0;0;NO;24.0;56.4;0.5;604.8;1003.8;0;28.8
3:36;0.0;0;NO;24.0;56.2;0.5;604.8;1003.8;0;38.6
3:38;0.0;0;NO;24.0;56.0;0.5;609.4;1003.8;0;28.4
3:40;0.0;0;NO;24.0;55.9;0.5;604.8;1003.8;0;27.4
3:42;0.0;0;NO;24.0;55.7;0.5;602.5;1003.8;0;28.1
3:44;0.0;0;NO;24.0;55.6;0.5;591.2;1003.7;0;38.2
3:46;0.0;0;NO;24.0;55.4;0.5;586.7;1003.7;0;28.6
3:48;0.0;0;NO;24.0;55.2;0.5;586.7;1003.7;0;29.4
3:50;0.0;0;NO;24.0;55.2;0.5;591.2;1003.7;0;27.4
3:52;0.0;0;NO;24.0;55.1;0.5;584.5;1003.7;0;30.3
3:54;0.0;0;NO;24.0;55.1;0.5;589.0;1003.6;0;27.1
3:56;0.0;0;NO;24.0;55.1;0.5;586.7;1003.6;0;28.0
3:58;0.0;0;NO;24.0;55.1;0.5;580.1;1003.6;0;28.5
4:0;0.0;0;NO;24.0;54.9;0.5;577.9;1003.6;0;28.3
4:2;0.0;0;NO;24.0;54.9;0.5;577.9;1003.6;0;28.3
4:4;0.0;0;NO;24.0;54.8;0.5;569.1;1003.6;0;28.0
4:6;0.0;0;NO;24.0;54.7;0.5;571.3;1003.6;0;29.3
4:8;0.0;0;NO;24.0;54.7;0.5;564.8;1003.6;0;28.1
4:10;0.0;0;NO;24.0;54.5;0.5;558.3;1003.7;0;32.1
4:12;0.0;0;NO;24.0;54.4;0.5;560.5;1003.6;0;31.1
4:14;0.0;0;NO;24.0;54.3;0.5;554.0;1003.7;0;29.1
4:16;0.0;0;NO;24.0;54.1;0.5;551.9;1003.7;0;28.2
4:18;0.0;0;NO;24.0;54.1;0.5;549.8;1003.7;0;27.4
4:20;0.0;0;NO;24.0;54.0;0.5;547.7;1003.7;0;27.3
4:22;0.0;0;NO;24.0;53.8;0.5;543.5;1003.7;0;28.3
4:24;0.0;0;NO;24.0;53.8;0.5;543.5;1003.7;0;29.2
4:26;0.0;0;NO;24.0;53.7;0.5;543.5;1003.7;0;28.1
4:28;0.0;0;NO;24.0;53.7;0.5;533.1;1003.7;0;36.8
4:30;0.0;0;NO;24.0;53.6;0.5;522.8;1003.7;0;33.5
4:32;0.0;0;NO;24.0;53.3;0.5;518.8;1003.7;0;28.3
4:34;0.0;0;NO;24.0;53.3;0.5;522.8;1003.7;0;28.2
4:36;0.0;0;NO;24.0;53.3;0.5;518.8;1003.7;0;27.5
4:38;0.0;0;NO;24.0;53.2;0.5;510.7;1003.7;0;27.6
4:40;0.0;0;NO;24.0;53.2;0.5;506.8;1003.6;0;28.1
4:42;0.0;0;NO;24.0;53.2;0.5;502.8;1003.7;0;28.0
4:44;0.0;0;NO;24.0;53.1;0.5;500.8;1003.6;0;28.7
4:46;0.0;0;NO;24.0;53.1;0.5;506.8;1003.6;0;27.6
4:48;0.0;0;NO;24.0;53.1;0.5;500.8;1003.6;0;33.8
4:50;0.0;0;NO;24.0;53.0;0.5;502.8;1003.5;0;28.6
4:52;0.0;0;NO;24.0;53.0;0.5;500.8;1003.5;0;27.8
4:54;0.0;0;NO;24.0;53.0;0.5;498.9;1003.5;0;28.2
4:56;0.0;0;NO;24.0;53.0;0.5;500.8;1003.6;0;27.5
4:58;0.0;0;NO;24.0;52.9;0.5;495.0;1003.5;0;27.3
5:0;0.0;0;NO;24.0;52.9;0.5;491.1;1003.5;0;29.2
5:2;0.0;0;NO;24.0;52.8;0.5;487.2;1003.6;0;27.3
5:4;0.0;0;NO;24.0;52.7;0.5;493.0;1003.6;0;27.9
5:6;0.0;0;NO;24.1;52.7;0.5;491.1;1003.6;0;28.8
5:8;0.0;0;NO;24.1;52.7;0.5;487.2;1003.6;0;27.5
5:10;0.0;0;NO;24.1;52.6;0.5;485.3;1003.5;0;28.2
5:12;0.0;0;NO;24.1;52.6;0.5;487.2;1003.5;0;49.6
5:14;0.0;0;NO;24.0;52.5;0.5;483.4;1003.6;0;28.4
5:16;0.0;0;NO;24.0;52.5;0.5;487.2;1003.6;0;32.6
5:18;0.0;0;NO;24.1;52.5;0.5;485.3;1003.6;0;28.0
5:20;0.0;0;NO;24.1;52.5;0.5;489.1;1003.6;0;27.7
5:22;0.0;0;NO;24.1;52.4;0.5;483.4;1003.6;0;27.8
5:24;0.0;0;NO;24.1;52.4;0.5;483.4;1003.5;0;29.2
5:26;0.0;0;NO;24.1;52.4;0.5;491.1;1003.5;0;27.7
5:28;0.0;0;NO;24.1;52.4;0.5;487.2;1003.5;0;27.9
5:30;0.0;0;NO;24.1;52.4;0.5;483.4;1003.5;0;28.7
5:32;0.0;0;NO;24.1;52.4;0.5;485.3;1003.6;0;27.4
5:34;0.0;0;NO;24.1;52.3;0.5;483.4;1003.5;0;28.7
5:36;0.0;0;NO;24.1;52.3;0.5;491.1;1003.6;0;28.1
5:38;0.0;0;NO;24.1;52.2;0.5;483.4;1003.5;0;27.6
5:40;0.0;0;NO;24.1;52.2;0.5;483.4;1003.6;0;28.1
5:42;0.0;0;NO;24.1;52.2;0.5;485.3;1003.6;0;28.2
5:44;0.0;0;NO;24.1;52.2;0.5;481.5;1003.6;0;30.4
5:46;0.0;0;NO;24.1;52.2;0.5;485.3;1003.6;0;27.6
5:48;0.0;0;NO;24.1;52.2;0.5;495.0;1003.6;0;30.1
5:50;0.0;0;NO;24.1;52.2;0.5;510.7;1003.6;0;27.7
5:52;0.0;0;NO;24.1;52.1;0.5;510.7;1003.5;0;28.7
5:54;0.0;0;NO;24.1;52.1;0.5;516.7;1003.5;0;28.3
5:56;0.0;0;NO;24.1;52.1;0.5;516.7;1003.5;0;27.8
5:58;0.0;0;NO;24.1;52.1;0.5;512.7;1003.5;0;27.7
6:0;0.0;0;NO;24.1;52.1;0.5;510.7;1003.5;0;28.7
6:2;0.0;0;NO;24.1;52.1;0.5;510.7;1003.6;0;27.3
6:4;0.0;0;NO;24.1;52.1;0.5;510.7;1003.6;0;28.1
6:6;0.0;0;NO;24.1;52.1;0.5;506.8;1003.6;0;28.3
6:8;0.0;0;NO;24.1;52.1;0.5;506.8;1003.6;0;28.2
6:10;0.0;0;NO;24.1;52.0;0.5;502.8;1003.5;0;29.0
6:12;0.0;0;NO;24.1;52.0;0.5;502.8;1003.5;0;30.1
6:14;0.0;0;NO;24.1;52.0;0.5;500.8;1003.6;0;29.6
6:16;0.0;0;NO;24.1;52.1;0.5;500.8;1003.6;0;28.3
6:18;0.0;0;NO;24.1;52.1;0.5;504.8;1003.6;0;33.4
6:20;0.0;0;NO;24.1;52.1;0.5;500.8;1003.6;0;28.7
6:22;0.0;0;NO;24.1;52.1;0.5;512.7;1003.7;0;31.1
6:24;0.0;0;NO;24.1;52.1;0.5;500.8;1003.7;0;29.4
6:26;0.0;0;NO;24.1;52.1;0.5;504.8;1003.7;0;29.3
6:28;0.0;0;NO;24.1;52.1;0.5;504.8;1003.6;0;27.4
6:30;0.0;0;NO;24.1;52.1;0.5;500.8;1003.6;0;28.1
6:32;0.0;0;NO;24.1;52.1;0.5;510.7;1003.6;0;29.4
6:34;0.0;0;NO;24.1;52.1;0.5;504.8;1003.7;0;32.7
6:36;0.0;0;NO;24.1;52.1;0.5;504.8;1003.7;0;27.9
6:38;0.0;0;NO;24.2;52.1;0.5;504.8;1003.7;0;30.2
6:40;0.0;0;NO;24.1;52.1;0.5;504.8;1003.6;0;28.6
6:42;0.0;0;NO;24.1;52.0;0.5;504.8;1003.7;0;29.2
6:44;0.0;0;NO;24.1;52.1;0.5;504.8;1003.7;0;29.7
6:46;0.0;0;NO;24.1;52.1;0.5;510.7;1003.7;0;30.3
6:48;0.0;0;NO;24.1;52.1;0.5;504.8;1003.7;0;28.7
6:50;0.0;0;NO;24.1;52.1;0.5;512.7;1003.8;0;29.0
6:52;0.0;0;NO;24.1;52.0;0.5;504.8;1003.8;0;28.0
6:54;0.0;0;NO;24.2;52.0;0.5;512.7;1003.8;0;28.4
